origin area unit,destination area unit,distance (kilometers),time (hours)
Alicetown,Alicetown,0.0,0.0
Alicetown,Arakura,14.596,0.651
Alicetown,Aro Street-Nairn Street,19.234,0.809
Alicetown,Ascot Park,39.103,1.462
Alicetown,Avalon East,6.674,0.378
Alicetown,Avalon West,6.983,0.508
Alicetown,Awarua,20.988,0.862
Alicetown,Belmont,12.944,1.381
Alicetown,Berhampore East,20.711,0.939
Alicetown,Berhampore West,20.553,0.912
Alicetown,Boulcott,4.123,0.341
Alicetown,Brentwood,19.058,0.773
Alicetown,Brooklyn,19.486,0.896
Alicetown,Brooklyn South,20.472,1.08
Alicetown,Cannons Creek East,35.499,1.177
Alicetown,Cannons Creek North,34.668,1.137
Alicetown,Cannons Creek South,36.472,1.454
Alicetown,Carterton,69.778,1.586
Alicetown,Churton Park North,35.67,1.954
Alicetown,Churton Park South,26.417,1.452
Alicetown,Clouston Park,23.667,0.93
Alicetown,Cloustonville,35.497,1.105
Alicetown,Crofton Downs,20.735,1.251
Alicetown,Dannevirke East,193.477,4.254
Alicetown,Dannevirke West,194.452,4.468
Alicetown,Delaney,14.276,0.759
Alicetown,Discovery,41.153,1.537
Alicetown,Eastbourne,12.373,0.614
Alicetown,Ebdentown,23.473,0.992
Alicetown,Eketahuna,206.063,4.264
Alicetown,Elderslea,20.79,0.871
Alicetown,Elsdon-Takapuwahia,36.257,1.739
Alicetown,Emerald Hill,29.34,1.284
Alicetown,Endeavour,43.832,2.175
Alicetown,Epuni East,5.406,0.481
Alicetown,Epuni West,4.292,0.319
Alicetown,Esplanade,2.057,0.212
Alicetown,Featherston,49.697,1.096
Alicetown,Fernlea,12.118,0.853
Alicetown,Glendale,17.364,0.777
Alicetown,Glenside North,31.721,1.189
Alicetown,Gracefield,4.878,0.567
Alicetown,Greenacres,30.07,1.129
Alicetown,Grenada North,27.935,1.249
Alicetown,Grenada Village,28.419,1.685
Alicetown,Greytown,63.499,1.655
Alicetown,Happy Valley-Owhiro Bay,23.519,1.43
Alicetown,Hataitai North,18.588,0.652
Alicetown,Haywards-Manor Park,13.926,0.963
Alicetown,Heretaunga,17.399,0.727
Alicetown,Heretaunga-Silverstream,15.026,0.511
Alicetown,Holborn,13.017,0.787
Alicetown,Homebush-Te Ore Ore,86.706,4.468
Alicetown,Homedale East,13.736,0.848
Alicetown,Homedale West,18.22,0.743
Alicetown,Horokiwi,31.348,1.833
Alicetown,Hutt Central,1.999,0.162
Alicetown,Island Bay East,22.075,1.097
Alicetown,Island Bay West,22.055,1.094
Alicetown,Johnsonville Central,21.553,0.997
Alicetown,Johnsonville East,12.989,0.883
Alicetown,Johnsonville North,22.036,1.124
Alicetown,Kahutara,65.507,1.553
Alicetown,Kaitawa,79.326,2.17
Alicetown,Kaiwharawhara,10.942,0.281
Alicetown,Kapiti Island,,
Alicetown,Karaka Bay-Worser Bay,24.906,1.215
Alicetown,Karori East,18.478,1.064
Alicetown,Karori North,18.996,0.875
Alicetown,Karori Park,20.543,0.839
Alicetown,Karori South,22.342,1.241
Alicetown,Kelburn,16.534,0.8
Alicetown,Kelson,,
Alicetown,Khandallah Park-Broadmeadows,26.487,1.542
Alicetown,Kilbirnie East,20.334,0.709
Alicetown,Kilbirnie West-Hataitai South,20.849,0.753
Alicetown,Kingston-Mornington,21.091,0.818
Alicetown,Kopuaranga,,
Alicetown,Korokoro,5.733,0.762
Alicetown,Lambton,15.298,0.494
Alicetown,Lansdowne,85.652,2.178
Alicetown,Linden,29.007,0.854
Alicetown,Lyall Bay-Airport-Moa Point,24.879,1.089
Alicetown,Maidstone,20.961,0.728
Alicetown,Makara-Ohariu,33.099,1.766
Alicetown,Mana Island,39.011,1.488
Alicetown,Mana-Camborne,37.972,1.206
Alicetown,Mangaroa,37.654,1.178
Alicetown,Mangatainoka,190.349,4.128
Alicetown,Manuka,15.426,0.943
Alicetown,Maoribank,26.537,1.052
Alicetown,Mara,,
Alicetown,Martinborough,64.816,1.66
Alicetown,Masterton Central,84.296,1.877
Alicetown,Masterton East,241.141,5.006
Alicetown,Masterton Railway,82.35,1.747
Alicetown,Masterton West,82.318,1.741
Alicetown,Maungakotukutuku,72.173,1.695
Alicetown,Maungaraki,5.933,0.376
Alicetown,Maupuia,25.953,1.589
Alicetown,Melling,1.292,0.189
Alicetown,Melrose-Houghton Bay-Southgate,22.663,1.352
Alicetown,Miramar,23.302,1.026
Alicetown,Miramar North,24.553,1.099
Alicetown,Miramar South,22.302,0.853
Alicetown,Miramar West,23.57,1.086
Alicetown,Mitchelltown,17.927,0.998
Alicetown,Moera,1.977,0.398
Alicetown,Moonshine Valley,24.869,1.139
Alicetown,Mt Cook-Wallace Street,17.459,0.616
Alicetown,Mt Holdsworth,,
Alicetown,Mt Victoria West,17.262,0.69
Alicetown,Naenae North,8.823,0.476
Alicetown,Naenae South,7.469,0.487
Alicetown,Newlands East,14.965,0.869
Alicetown,Newlands North,12.688,0.761
Alicetown,Newlands South,12.442,0.781
Alicetown,Newtown East,20.296,0.851
Alicetown,Newtown West,19.166,0.771
Alicetown,Ngaio South,24.669,0.887
Alicetown,Ngaumutawa,82.537,1.793
Alicetown,Ngauranga East,20.407,0.721
Alicetown,Ngauranga West,20.891,0.851
Alicetown,Nireaha-Tiraumea,218.438,4.458
Alicetown,Normandale,4.865,0.404
Alicetown,Norsewood-Herbertville,,
Alicetown,Northland,17.226,0.972
Alicetown,Northland North,17.022,1.004
Alicetown,Onepoto,42.706,1.903
Alicetown,Opaki-Fernridge,86.097,1.699
Alicetown,Oriental Bay,17.58,0.743
Alicetown,Otaihanga,67.89,2.473
Alicetown,Otaki,82.289,1.87
Alicetown,Otaki Forks,,
Alicetown,Owahanga,,
Alicetown,Paekakariki,55.056,1.552
Alicetown,Paekakariki Hill,60.647,1.642
Alicetown,Pahiatua,181.771,4.024
Alicetown,Papakowhai North,37.123,1.259
Alicetown,Papakowhai South,36.751,1.386
Alicetown,Paparangi,13.542,0.826
Alicetown,Paparangi West,20.218,1.025
Alicetown,Papatawa,176.133,3.807
Alicetown,Paraparaumu Beach North,68.36,2.153
Alicetown,Paraparaumu Beach South,67.828,1.975
Alicetown,Paraparaumu Central,65.287,1.905
Alicetown,Paremata-Postgate,37.064,1.285
Alicetown,Parkway,11.42,0.586
Alicetown,Pauatahanui,44.457,1.515
Alicetown,Peka Peka,76.802,2.031
Alicetown,Pencarrow,19.329,0.766
Alicetown,Petone Central,2.607,0.163
Alicetown,Pinehaven,19.994,0.91
Alicetown,Plimmerton,40.62,1.663
Alicetown,Poets Block,20.306,0.839
Alicetown,Porirua Central,31.667,1.227
Alicetown,Porirua East,33.389,1.129
Alicetown,Pukerua Bay,45.854,1.605
Alicetown,Rangoon Heights,13.327,0.983
Alicetown,Ranui Heights,33.293,1.271
Alicetown,Raroa,24.398,1.191
Alicetown,Raumati Beach,65.544,1.966
Alicetown,Raumati South,68.068,2.332
Alicetown,Resolution,43.088,1.903
Alicetown,Riverstone Terraces,23.18,1.699
Alicetown,Roseneath,18.22,0.913
Alicetown,Seatoun,26.514,1.513
Alicetown,Seatoun Tunnel West,23.737,0.906
Alicetown,Solway North,81.244,1.757
Alicetown,Solway South,82.85,2.076
Alicetown,Strathmore Park,25.549,1.269
Alicetown,Taita North,8.969,0.487
Alicetown,Taita South,8.303,0.486
Alicetown,Taitville,16.982,0.807
Alicetown,Takapu,,
Alicetown,Tawa Central,28.482,0.963
Alicetown,Tawa South,26.608,0.936
Alicetown,Tawhai,13.634,0.866
Alicetown,Te Horo,82.599,2.114
Alicetown,Te Kainga,22.235,0.896
Alicetown,Te Marua,30.544,1.203
Alicetown,Te Wharau,,
Alicetown,Thorndon-Tinakori Road,13.91,0.397
Alicetown,Tirohanga,3.889,0.634
Alicetown,Titahi Bay North,38.671,1.495
Alicetown,Titahi Bay South,37.76,1.465
Alicetown,Totara Park,24.376,1.129
Alicetown,Trentham North,18.473,0.748
Alicetown,Trentham South,19.452,1.013
Alicetown,Tuturumuri,,
Alicetown,Upper Hutt Central,20.972,0.723
Alicetown,Vogeltown,20.604,0.852
Alicetown,Vogeltown West,20.15,0.773
Alicetown,Wadestown,16.541,0.687
Alicetown,Waikanae Beach,75.346,7.141
Alicetown,Waikanae East,70.178,2.238
Alicetown,Waikanae Park,72.647,7.275
Alicetown,Waikanae West,70.374,2.209
Alicetown,Waingawa,80.191,4.394
Alicetown,Waitangirua,36.577,1.268
Alicetown,Waiwhetu North,6.456,0.565
Alicetown,Waiwhetu South,6.571,0.588
Alicetown,Wallaceville,19.659,0.653
Alicetown,Waterloo East,4.577,0.431
Alicetown,Waterloo West,3.895,0.278
Alicetown,Whareama,,
Alicetown,Wilford,1.33,0.14
Alicetown,Willis Street-Cambridge Terrace,16.388,0.542
Alicetown,Wilton,19.389,0.794
Alicetown,Woburn North,2.726,0.229
Alicetown,Woburn South,1.681,0.344
Alicetown,Woodridge,15.989,0.892
Alicetown,Woodville,168.374,3.725
Arakura,Adelaide,32.868,1.331
Arakura,Adventure,61.096,2.207
Arakura,Akatarawa,36.04,1.856
Arakura,Alicetown,14.46,0.667
Arakura,Arakura,0.0,0.0
Arakura,Aro Street-Nairn Street,33.397,1.339
Arakura,Ascot Park,63.975,2.157
Arakura,Avalon East,13.482,0.586
Arakura,Avalon West,14.799,0.776
Arakura,Awarua,32.625,1.392
Arakura,Belmont,24.106,1.735
Arakura,Berhampore East,34.873,1.469
Arakura,Berhampore West,34.715,1.442
Arakura,Boulcott,13.472,0.795
Arakura,Brentwood,25.625,1.019
Arakura,Brooklyn,33.662,1.426
Arakura,Brooklyn South,34.12,8.627
Arakura,Cannons Creek East,50.157,1.899
Arakura,Cannons Creek North,49.326,1.859
Arakura,Cannons Creek South,59.711,2.256
Arakura,Carterton,72.456,1.977
Arakura,Churton Park North,49.05,2.794
Arakura,Churton Park South,38.054,1.849
Arakura,Clouston Park,29.663,1.101
Arakura,Cloustonville,41.483,1.388
Arakura,Crofton Downs,32.372,1.647
Arakura,Dannevirke East,202.944,4.892
Arakura,Dannevirke West,203.919,5.106
Arakura,Delaney,25.259,1.488
Arakura,Discovery,71.775,2.315
Arakura,Eastbourne,23.437,1.51
Arakura,Ebdentown,28.638,1.105
Arakura,Eketahuna,215.53,4.902
Arakura,Elderslea,27.617,1.088
Arakura,Elsdon-Takapuwahia,47.649,2.146
Arakura,Emerald Hill,35.335,1.455
Arakura,Endeavour,75.021,2.476
Arakura,Epuni East,12.369,0.71
Arakura,Epuni West,12.524,0.603
Arakura,Esplanade,16.324,0.849
Arakura,Featherston,52.375,1.487
Arakura,Fernlea,5.203,0.515
Arakura,Glendale,2.091,0.24
Arakura,Glenside North,46.379,1.911
Arakura,Gracefield,10.211,0.726
Arakura,Greenacres,44.728,1.851
Arakura,Grenada North,42.593,1.97
Arakura,Grenada Village,41.686,2.533
Arakura,Greytown,70.307,1.863
Arakura,Happy Valley-Owhiro Bay,35.555,2.054
Arakura,Hataitai North,32.75,1.182
Arakura,Haywards-Manor Park,20.733,1.17
Arakura,Heretaunga,24.207,0.935
Arakura,Heretaunga-Silverstream,21.833,0.718
Arakura,Holborn,19.303,1.21
Arakura,Homebush-Te Ore Ore,93.514,4.643
Arakura,Homedale East,5.662,0.589
Arakura,Homedale West,10.489,0.706
Arakura,Horokiwi,,
Arakura,Hutt Central,12.612,0.482
Arakura,Island Bay East,36.628,1.819
Arakura,Island Bay West,36.608,1.816
Arakura,Johnsonville Central,36.748,1.559
Arakura,Johnsonville East,25.717,1.257
Arakura,Johnsonville North,37.265,1.686
Arakura,Kahutara,72.315,1.761
Arakura,Kaitawa,92.053,2.561
Arakura,Kaiwharawhara,25.209,1.002
Arakura,Kapiti Island,,
Arakura,Karaka Bay-Worser Bay,39.209,1.937
Arakura,Karori East,33.136,1.786
Arakura,Karori North,33.654,1.596
Arakura,Karori Park,35.201,1.561
Arakura,Karori South,37.0,1.963
Arakura,Kelburn,30.696,1.33
Arakura,Kelson,,
Arakura,Khandallah Park-Broadmeadows,38.124,2.105
Arakura,Kilbirnie East,34.496,1.239
Arakura,Kilbirnie West-Hataitai South,35.011,1.283
Arakura,Kingston-Mornington,35.267,1.348
Arakura,Kopuaranga,,
Arakura,Korokoro,17.485,1.094
Arakura,Lambton,29.46,0.999
Arakura,Lansdowne,88.33,2.569
Arakura,Linden,43.665,1.576
Arakura,Lyall Bay-Airport-Moa Point,36.19,1.811
Arakura,Maidstone,27.769,0.936
Arakura,Makara-Ohariu,45.546,2.687
Arakura,Mana Island,50.648,9.035
Arakura,Mana-Camborne,52.63,1.928
Arakura,Mangaroa,43.649,1.349
Arakura,Mangatainoka,199.816,4.765
Arakura,Manuka,26.466,1.614
Arakura,Maoribank,33.221,1.223
Arakura,Mara,,
Arakura,Martinborough,71.624,1.868
Arakura,Masterton Central,86.974,2.268
Arakura,Masterton East,250.608,5.644
Arakura,Masterton Railway,85.028,2.138
Arakura,Masterton West,84.996,2.132
Arakura,Maungakotukutuku,83.81,2.166
Arakura,Maungaraki,19.123,1.212
Arakura,Maupuia,39.208,2.703
Arakura,Melling,14.081,0.721
Arakura,Melrose-Houghton Bay-Southgate,34.699,1.992
Arakura,Miramar,37.605,1.747
Arakura,Miramar North,38.856,1.821
Arakura,Miramar South,36.464,1.383
Arakura,Miramar West,37.873,1.808
Arakura,Mitchelltown,32.585,1.72
Arakura,Moera,11.156,0.732
Arakura,Moonshine Valley,31.677,1.246
Arakura,Mt Cook-Wallace Street,31.622,1.146
Arakura,Mt Holdsworth,,
Arakura,Mt Victoria West,31.424,1.22
Arakura,Naenae North,15.786,0.706
Arakura,Naenae South,14.432,0.717
Arakura,Newlands East,27.693,1.244
Arakura,Newlands North,25.416,1.136
Arakura,Newlands South,25.17,1.155
Arakura,Newtown East,34.459,1.381
Arakura,Newtown West,33.329,1.301
Arakura,Ngaio South,38.832,1.417
Arakura,Ngaumutawa,85.215,2.184
Arakura,Ngauranga East,22.052,1.0
Arakura,Ngauranga West,22.462,1.113
Arakura,Nireaha-Tiraumea,227.905,5.096
Arakura,Normandale,18.055,1.24
Arakura,Norsewood-Herbertville,,
Arakura,Northland,31.389,1.502
Arakura,Northland North,31.68,1.726
Arakura,Onepoto,51.972,2.336
Arakura,Opaki-Fernridge,88.775,2.09
Arakura,Oriental Bay,31.742,1.273
Arakura,Otaihanga,80.617,8.864
Arakura,Otaki,94.425,2.366
Arakura,Otaki Forks,,
Arakura,Owahanga,,
Arakura,Paekakariki,66.693,2.099
Arakura,Paekakariki Hill,72.284,2.189
Arakura,Pahiatua,191.238,4.661
Arakura,Papakowhai North,51.781,1.981
Arakura,Papakowhai South,46.39,2.234
Arakura,Paparangi,26.27,1.201
Arakura,Paparangi West,32.946,1.399
Arakura,Papatawa,185.6,4.444
Arakura,Paraparaumu Beach North,81.087,8.544
Arakura,Paraparaumu Beach South,79.465,8.522
Arakura,Paraparaumu Central,75.638,2.491
Arakura,Paremata-Postgate,51.722,2.006
Arakura,Parkway,4.19,0.282
Arakura,Pauatahanui,58.408,2.162
Arakura,Peka Peka,89.885,2.668
Arakura,Pencarrow,11.598,0.729
Arakura,Petone Central,16.874,0.818
Arakura,Pinehaven,26.157,1.014
Arakura,Plimmerton,52.257,2.209
Arakura,Poets Block,29.913,1.128
Arakura,Porirua Central,46.325,1.948
Arakura,Porirua East,48.047,1.851
Arakura,Pukerua Bay,57.491,2.152
Arakura,Rangoon Heights,27.594,1.704
Arakura,Ranui Heights,47.951,1.993
Arakura,Raroa,36.035,1.588
Arakura,Raumati Beach,76.645,2.691
Arakura,Raumati South,80.795,8.723
Arakura,Resolution,57.039,2.549
Arakura,Riverstone Terraces,29.988,1.807
Arakura,Roseneath,32.382,1.443
Arakura,Seatoun,43.563,2.81
Arakura,Seatoun Tunnel West,37.899,1.436
Arakura,Solway North,83.922,2.148
Arakura,Solway South,85.528,2.468
Arakura,Strathmore Park,39.711,1.966
Arakura,Taita North,17.359,0.711
Arakura,Taita South,15.11,0.694
Arakura,Taitville,31.64,1.529
Arakura,Takapu,,
Arakura,Tawa Central,43.14,1.684
Arakura,Tawa South,41.266,1.658
Arakura,Tawhai,24.674,1.537
Arakura,Te Horo,95.682,2.752
Arakura,Te Kainga,36.398,1.426
Arakura,Te Marua,37.228,1.374
Arakura,Te Wharau,,
Arakura,Thorndon-Tinakori Road,26.596,0.927
Arakura,Tirohanga,14.257,0.945
Arakura,Titahi Bay North,51.184,1.895
Arakura,Titahi Bay South,53.944,2.181
Arakura,Totara Park,30.371,1.3
Arakura,Trentham North,25.28,0.956
Arakura,Trentham South,25.039,1.107
Arakura,Tuturumuri,,
Arakura,Upper Hutt Central,27.78,0.93
Arakura,Vogeltown,34.78,1.382
Arakura,Vogeltown West,34.326,1.303
Arakura,Wadestown,29.268,1.061
Arakura,Waikanae Beach,88.073,8.548
Arakura,Waikanae East,82.905,2.629
Arakura,Waikanae Park,85.374,8.683
Arakura,Waikanae West,83.101,2.601
Arakura,Waingawa,84.315,4.852
Arakura,Waitangirua,51.235,1.99
Arakura,Waiwhetu North,11.302,0.688
Arakura,Waiwhetu South,10.633,0.672
Arakura,Wallaceville,26.466,0.861
Arakura,Waterloo East,12.329,0.718
Arakura,Waterloo West,10.712,0.425
Arakura,Whareama,,
Arakura,Wilford,15.598,0.772
Arakura,Willis Street-Cambridge Terrace,30.551,1.046
Arakura,Wilton,32.116,1.169
Arakura,Woburn North,9.415,0.464
Arakura,Woburn South,10.799,0.676
Arakura,Woodridge,28.717,1.266
Arakura,Woodville,177.841,4.363
Aro Street-Nairn Street,Adelaide,4.602,0.563
Aro Street-Nairn Street,Adventure,26.24,1.493
Aro Street-Nairn Street,Akatarawa,44.519,2.343
Aro Street-Nairn Street,Alicetown,17.468,0.761
Aro Street-Nairn Street,Arakura,31.82,1.368
Aro Street-Nairn Street,Aro Street-Nairn Street,0.0,0.0
Aro Street-Nairn Street,Ascot Park,27.981,1.433
Aro Street-Nairn Street,Avalon East,21.836,1.059
Aro Street-Nairn Street,Avalon West,24.207,1.225
Aro Street-Nairn Street,Awarua,9.915,0.866
Aro Street-Nairn Street,Belmont,27.65,1.972
Aro Street-Nairn Street,Berhampore East,6.585,0.646
Aro Street-Nairn Street,Berhampore West,6.426,0.619
Aro Street-Nairn Street,Boulcott,21.382,1.166
Aro Street-Nairn Street,Brentwood,34.696,1.596
Aro Street-Nairn Street,Brooklyn,1.427,0.408
Aro Street-Nairn Street,Brooklyn South,2.461,0.616
Aro Street-Nairn Street,Cannons Creek East,24.873,1.34
Aro Street-Nairn Street,Cannons Creek North,24.042,1.3
Aro Street-Nairn Street,Cannons Creek South,25.35,1.425
Aro Street-Nairn Street,Carterton,80.922,1.965
Aro Street-Nairn Street,Churton Park North,24.548,1.925
Aro Street-Nairn Street,Churton Park South,15.344,1.289
Aro Street-Nairn Street,Clouston Park,38.734,1.678
Aro Street-Nairn Street,Cloustonville,49.798,1.625
Aro Street-Nairn Street,Crofton Downs,9.729,1.156
Aro Street-Nairn Street,Dannevirke East,178.749,4.379
Aro Street-Nairn Street,Dannevirke West,179.724,4.593
Aro Street-Nairn Street,Delaney,31.5,1.476
Aro Street-Nairn Street,Discovery,30.031,1.508
Aro Street-Nairn Street,Eastbourne,28.73,1.258
Aro Street-Nairn Street,Ebdentown,37.709,1.682
Aro Street-Nairn Street,Eketahuna,191.335,4.389
Aro Street-Nairn Street,Elderslea,36.688,1.665
Aro Street-Nairn Street,Elsdon-Takapuwahia,25.135,1.71
Aro Street-Nairn Street,Emerald Hill,44.406,2.031
Aro Street-Nairn Street,Endeavour,33.8,3.322
Aro Street-Nairn Street,Epuni East,22.63,1.198
Aro Street-Nairn Street,Epuni West,21.551,1.144
Aro Street-Nairn Street,Esplanade,15.962,0.827
Aro Street-Nairn Street,Featherston,60.841,1.474
Aro Street-Nairn Street,Fernlea,27.464,1.601
Aro Street-Nairn Street,Glendale,34.588,1.494
Aro Street-Nairn Street,Glenside North,21.095,1.352
Aro Street-Nairn Street,Gracefield,19.082,1.62
Aro Street-Nairn Street,Greenacres,19.444,1.291
Aro Street-Nairn Street,Grenada North,17.309,1.411
Aro Street-Nairn Street,Grenada Village,23.862,1.873
Aro Street-Nairn Street,Greytown,78.616,2.017
Aro Street-Nairn Street,Happy Valley-Owhiro Bay,4.295,0.883
Aro Street-Nairn Street,Hataitai North,4.383,0.511
Aro Street-Nairn Street,Haywards-Manor Park,29.804,1.747
Aro Street-Nairn Street,Heretaunga,32.561,1.409
Aro Street-Nairn Street,Heretaunga-Silverstream,30.188,1.192
Aro Street-Nairn Street,Holborn,28.374,1.786
Aro Street-Nairn Street,Homebush-Te Ore Ore,101.823,4.858
Aro Street-Nairn Street,Homedale East,29.081,1.595
Aro Street-Nairn Street,Homedale West,35.444,1.46
Aro Street-Nairn Street,Horokiwi,20.992,1.94
Aro Street-Nairn Street,Hutt Central,18.392,0.86
Aro Street-Nairn Street,Island Bay East,8.34,0.79
Aro Street-Nairn Street,Island Bay West,8.32,0.787
Aro Street-Nairn Street,Johnsonville Central,14.038,1.0
Aro Street-Nairn Street,Johnsonville East,12.318,0.894
Aro Street-Nairn Street,Johnsonville North,14.555,1.127
Aro Street-Nairn Street,Kahutara,80.624,1.915
Aro Street-Nairn Street,Kaitawa,69.294,3.316
Aro Street-Nairn Street,Kaiwharawhara,5.761,0.426
Aro Street-Nairn Street,Kapiti Island,,
Aro Street-Nairn Street,Karaka Bay-Worser Bay,11.076,0.966
Aro Street-Nairn Street,Karori East,3.515,0.824
Aro Street-Nairn Street,Karori North,7.826,0.664
Aro Street-Nairn Street,Karori Park,9.373,0.629
Aro Street-Nairn Street,Karori South,11.172,1.031
Aro Street-Nairn Street,Kelburn,1.703,0.429
Aro Street-Nairn Street,Kelson,,
Aro Street-Nairn Street,Khandallah Park-Broadmeadows,16.131,1.649
Aro Street-Nairn Street,Kilbirnie East,5.8,0.476
Aro Street-Nairn Street,Kilbirnie West-Hataitai South,5.252,0.525
Aro Street-Nairn Street,Kingston-Mornington,4.56,0.336
Aro Street-Nairn Street,Kopuaranga,,
Aro Street-Nairn Street,Korokoro,15.785,1.301
Aro Street-Nairn Street,Lambton,1.943,0.412
Aro Street-Nairn Street,Lansdowne,96.796,2.557
Aro Street-Nairn Street,Linden,18.381,1.017
Aro Street-Nairn Street,Lyall Bay-Airport-Moa Point,11.049,0.769
Aro Street-Nairn Street,Maidstone,36.123,1.409
Aro Street-Nairn Street,Makara-Ohariu,,
Aro Street-Nairn Street,Mana Island,27.889,1.459
Aro Street-Nairn Street,Mana-Camborne,27.346,1.369
Aro Street-Nairn Street,Mangaroa,52.72,1.926
Aro Street-Nairn Street,Mangatainoka,175.621,4.252
Aro Street-Nairn Street,Manuka,33.303,1.256
Aro Street-Nairn Street,Maoribank,42.292,1.8
Aro Street-Nairn Street,Mara,,
Aro Street-Nairn Street,Martinborough,79.933,2.021
Aro Street-Nairn Street,Masterton Central,95.44,2.256
Aro Street-Nairn Street,Masterton East,226.413,5.131
Aro Street-Nairn Street,Masterton Railway,93.493,2.126
Aro Street-Nairn Street,Masterton West,93.461,2.12
Aro Street-Nairn Street,Maungakotukutuku,61.225,1.687
Aro Street-Nairn Street,Maungaraki,25.364,1.2
Aro Street-Nairn Street,Maupuia,11.982,1.148
Aro Street-Nairn Street,Melling,17.686,0.888
Aro Street-Nairn Street,Melrose-Houghton Bay-Southgate,8.537,1.021
Aro Street-Nairn Street,Miramar,9.472,0.776
Aro Street-Nairn Street,Miramar North,10.723,0.85
Aro Street-Nairn Street,Miramar South,7.697,0.549
Aro Street-Nairn Street,Miramar West,9.74,0.837
Aro Street-Nairn Street,Mitchelltown,1.48,0.351
Aro Street-Nairn Street,Moera,19.35,1.088
Aro Street-Nairn Street,Moonshine Valley,39.991,1.483
Aro Street-Nairn Street,Mt Cook-Wallace Street,1.91,0.312
Aro Street-Nairn Street,Mt Holdsworth,,
Aro Street-Nairn Street,Mt Victoria West,3.391,0.415
Aro Street-Nairn Street,Naenae North,26.047,1.193
Aro Street-Nairn Street,Naenae South,24.693,1.204
Aro Street-Nairn Street,Newlands East,14.294,0.881
Aro Street-Nairn Street,Newlands North,12.017,0.773
Aro Street-Nairn Street,Newlands South,11.771,0.792
Aro Street-Nairn Street,Newtown East,4.747,0.546
Aro Street-Nairn Street,Newtown West,3.617,0.466
Aro Street-Nairn Street,Ngaio South,12.987,0.734
